,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
0,10,2021,6082021,87.954,108.56,80.241,93.0229322927058,0.126974034231732,0.104857669173698,0.177220850928419,0.739139646278556,48.925,0.0526660764936495,0.0136488952322451,48.8723339235063,0.207434568141445,0.250905336048147,1.23428155626805,1.27258668210951,35,10,217.233468471367
1,100,2021,6082021,102.09,120.5,89.783,104.88661368195,0.113490561896907,0.0827081180646031,0.138622211178628,0.745087136929461,49.127,0.0717923764217778,0.0166346003015625,49.0552076235782,0.164292372339213,0.226051638842967,1.18033108041924,1.23191745965088,32,4,221.070525409177
2,1000,2021,6082021,86.488,108.86,81.354,93.0038476981822,0.129364408318247,0.114523824149723,0.196255943295261,0.747326841815176,49.878,0.0441745993885118,0.0181986396917984,49.8338254006115,0.226082417709651,0.254907899903891,1.25867172324484,1.28458426423069,4,8,200.080613421024
3,1001,2021,6082021,89.941,112.4,85.599,96.6959707571451,0.12304541140031,0.110995794228555,0.192381490808792,0.761556939501779,49.26,0.0469451969160242,0.0258338542751962,49.213054803084,0.219289922070293,0.242708535533719,1.2497081420042,1.27047008443954,4,9,204.668282136515
4,1002,2021,6082021,87.312,110.29,82.425,94.129609349733,0.130260788026143,0.11628424813514,0.199501636611476,0.747347900988304,50.843,0.042663028922211,0.0182303849271677,50.8003369710778,0.229465655625203,0.256562231256377,1.26317115631299,1.28763326800486,4,10,223.711902957072
5,1003,2021,6082021,88.361,110.82,84.071,95.1431759017254,0.12487058202562,0.112756738845573,0.195109026148901,0.758626601696445,49.208,0.0454909409289255,0.0242872071512293,49.1625090590711,0.222682276927803,0.246197666494054,1.25417322121751,1.27513193272981,4,11,218.189791484024
6,1004,2021,6082021,86.67,109.22,81.848,93.3448666754989,0.129011417259754,0.115115626116698,0.197734168113502,0.749386559238235,49.922,0.0436310479660687,0.0193246872952207,49.8783689520339,0.227220219101915,0.254181755913108,1.26018230068074,1.28443460291651,4,12,245.023742221732
7,1005,2021,6082021,85.65,108.07,80.147,92.0843616998384,0.131809696363536,0.115734049143093,0.197406073626654,0.741621171462941,50.343,0.0432326640303505,0.0151014908696557,50.2997673359696,0.228408707516553,0.259631591251579,1.26176298890835,1.28997572069646,4,13,195.941874474014
8,1006,2021,6082021,87.748,110.97,83.54,94.8560031556605,0.128810766273002,0.116859066617015,0.201618364618243,0.75281607641705,50.652,0.0420792324752531,0.0212075477045823,50.6099207675247,0.230569467034958,0.253699235541861,1.26464420841501,1.28551011163669,4,14,200.054120040392
9,1007,2021,6082021,89.297,110.67,82.52,94.923396323913,0.125962401788598,0.10688263563488,0.181979956916737,0.745640191560495,49.523,0.050783929879959,0.0171972515549388,49.47221607012,0.211350821089631,0.2487205312223,1.2393473464954,1.27235264951492,4,15,211.959393187981
